"Prostitution","Asian","Missing","Female",""
"Prostitution","Asian","Missing","Male",""
"Prostitution","Asian","Missing","Missing",""
"Prostitution","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Female",""
"Prostitution","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Male",""
"Prostitution","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Missing",""
"Prostitution","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Female",""
"Prostitution","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Male",""
"Prostitution","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Missing",""
"Prostitution","Native Hawaiian or Other Pacific Islander","Unknown","Female",""
"Prostitution","Native Hawaiian or Other Pacific Islander","Unknown","Male",""
"Prostitution","Native Hawaiian or Other Pacific Islander","Unknown","Missing",""
"Prostitution","Native Hawaiian or Other Pacific Islander","Missing","Female",""
"Prostitution","Native Hawaiian or Other Pacific Islander","Missing","Male",""
"Prostitution","Native Hawaiian or Other Pacific Islander","Missing","Missing",""
"Prostitution","Unknown","Hispanic or Latino","Female","1"
"Prostitution","Unknown","Hispanic or Latino","Male","9"
"Prostitution","Unknown","Hispanic or Latino","Missing",""
"Prostitution","Unknown","Not Hispanic or Latino","Female","2"
"Prostitution","Unknown","Not Hispanic or Latino","Male",""
"Prostitution","Unknown","Not Hispanic or Latino","Missing",""
"Prostitution","Unknown","Unknown","Female","2"
"Prostitution","Unknown","Unknown","Male","3"
"Prostitution","Unknown","Unknown","Missing",""
"Prostitution","Unknown","Missing","Female",""
"Prostitution","Unknown","Missing","Male",""
"Prostitution","Unknown","Missing","Missing",""
"Prostitution","Missing","Hispanic or Latino","Female",""
"Prostitution","Missing","Hispanic or Latino","Male",""
"Prostitution","Missing","Hispanic or Latino","Missing",""
"Prostitution","Missing","Not Hispanic or Latino","Female",""
"Prostitution","Missing","Not Hispanic or Latino","Male",""
"Prostitution","Missing","Not Hispanic or Latino","Missing",""
"Prostitution","Missing","Unknown","Female",""
"Prostitution","Missing","Unknown","Male",""
"Prostitution","Missing","Unknown","Missing",""
"Prostitution","Missing","Missing","Female",""
"Prostitution","Missing","Missing","Male",""
"Prostitution","Missing","Missing","Missing",""
"Assisting or Promoting Prostitution","White","Hispanic or Latino","Female",""
"Assisting or Promoting Prostitution","White","Hispanic or Latino","Male","1"
"Assisting or Promoting Prostitution","White","Hispanic or Latino","Missing",""
"Assisting or Promoting Prostitution","White","Not Hispanic or Latino","Female","22"
"Assisting or Promoting Prostitution","White","Not Hispanic or Latino","Male","3"
"Assisting or Promoting Prostitution","White","Not Hispanic or Latino","Missing",""
"Assisting or Promoting Prostitution","White","Unknown","Female","9"
"Assisting or Promoting Prostitution","White","Unknown","Male","1"
"Assisting or Promoting Prostitution","White","Unknown","Missing",""
"Assisting or Promoting Prostitution","White","Missing","Female","1"
"Assisting or Promoting Prostitution","White","Missing","Male",""
"Assisting or Promoting Prostitution","White","Missing","Missing",""
"Assisting or Promoting Prostitution","Black or African American","Hispanic or Latino","Female",""
"Assisting or Promoting Prostitution","Black or African American","Hispanic or Latino","Male",""
"Assisting or Promoting Prostitution","Black or African American","Hispanic or Latino","Missing",""
"Assisting or Promoting Prostitution","Black or African American","Not Hispanic or Latino","Female",""
"Assisting or Promoting Prostitution","Black or African American","Not Hispanic or Latino","Male","4"
"Assisting or Promoting Prostitution","Black or African American","Not Hispanic or Latino","Missing",""
"Assisting or Promoting Prostitution","Black or African American","Unknown","Female",""
"Assisting or Promoting Prostitution","Black or African American","Unknown","Male",""
"Assisting or Promoting Prostitution","Black or African American","Unknown","Missing",""
"Assisting or Promoting Prostitution","Black or African American","Missing","Female",""
"Assisting or Promoting Prostitution","Black or African American","Missing","Male",""
"Assisting or Promoting Prostitution","Black or African American","Missing","Missing",""
"Assisting or Promoting Prostitution","American Indian or Alaska Native","Hispanic or Latino","Female",""
"Assisting or Promoting Prostitution","American Indian or Alaska Native","Hispanic or Latino","Male",""
"Assisting or Promoting Prostitution","American Indian or Alaska Native","Hispanic or Latino","Missing",""
"Assisting or Promoting Prostitution","American Indian or Alaska Native","Not Hispanic or Latino","Female",""
"Assisting or Promoting Prostitution","American Indian or Alaska Native","Not Hispanic or Latino","Male",""
"Assisting or Promoting Prostitution","American Indian or Alaska Native","Not Hispanic or Latino","Missing",""
"Assisting or Promoting Prostitution","American Indian or Alaska Native","Unknown","Female",""
"Assisting or Promoting Prostitution","American Indian or Alaska Native","Unknown","Male",""
"Assisting or Promoting Prostitution","American Indian or Alaska Native","Unknown","Missing",""
"Assisting or Promoting Prostitution","American Indian or Alaska Native","Missing","Female",""
"Assisting or Promoting Prostitution","American Indian or Alaska Native","Missing","Male",""
"Assisting or Promoting Prostitution","American Indian or Alaska Native","Missing","Missing",""
"Assisting or Promoting Prostitution","Asian","Hispanic or Latino","Female",""
"Assisting or Promoting Prostitution","Asian","Hispanic or Latino","Male",""
"Assisting or Promoting Prostitution","Asian","Hispanic or Latino","Missing",""
"Assisting or Promoting Prostitution","Asian","Not Hispanic or Latino","Female","1"
"Assisting or Promoting Prostitution","Asian","Not Hispanic or Latino","Male","1"
"Assisting or Promoting Prostitution","Asian","Not Hispanic or Latino","Missing",""
"Assisting or Promoting Prostitution","Asian","Unknown","Female","2"
"Assisting or Promoting Prostitution","Asian","Unknown","Male",""
"Assisting or Promoting Prostitution","Asian","Unknown","Missing",""
"Assisting or Promoting Prostitution","Asian","Missing","Female",""
"Assisting or Promoting Prostitution","Asian","Missing","Male",""
"Assisting or Promoting Prostitution","Asian","Missing","Missing",""
"Assisting or Promoting Prostitution","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Female",""
"Assisting or Promoting Prostitution","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Male",""
"Assisting or Promoting Prostitution","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Missing",""
"Assisting or Promoting Prostitution","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Female",""
"Assisting or Promoting Prostitution","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Male",""
"Assisting or Promoting Prostitution","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Missing",""
"Assisting or Promoting Prostitution","Native Hawaiian or Other Pacific Islander","Unknown","Female",""
"Assisting or Promoting Prostitution","Native Hawaiian or Other Pacific Islander","Unknown","Male",""
"Assisting or Promoting Prostitution","Native Hawaiian or Other Pacific Islander","Unknown","Missing",""
"Assisting or Promoting Prostitution","Native Hawaiian or Other Pacific Islander","Missing","Female",""
"Assisting or Promoting Prostitution","Native Hawaiian or Other Pacific Islander","Missing","Male",""
"Assisting or Promoting Prostitution","Native Hawaiian or Other Pacific Islander","Missing","Missing",""
"Assisting or Promoting Prostitution","Unknown","Hispanic or Latino","Female",""
"Assisting or Promoting Prostitution","Unknown","Hispanic or Latino","Male",""
"Assisting or Promoting Prostitution","Unknown","Hispanic or Latino","Missing",""
"Assisting or Promoting Prostitution","Unknown","Not Hispanic or Latino","Female",""
"Assisting or Promoting Prostitution","Unknown","Not Hispanic or Latino","Male",""
"Assisting or Promoting Prostitution","Unknown","Not Hispanic or Latino","Missing",""
"Assisting or Promoting Prostitution","Unknown","Unknown","Female","2"
"Assisting or Promoting Prostitution","Unknown","Unknown","Male",""
"Assisting or Promoting Prostitution","Unknown","Unknown","Missing",""
"Assisting or Promoting Prostitution","Unknown","Missing","Female",""
"Assisting or Promoting Prostitution","Unknown","Missing","Male",""
"Assisting or Promoting Prostitution","Unknown","Missing","Missing",""
"Assisting or Promoting Prostitution","Missing","Hispanic or Latino","Female",""
"Assisting or Promoting Prostitution","Missing","Hispanic or Latino","Male",""
"Assisting or Promoting Prostitution","Missing","Hispanic or Latino","Missing",""
"Assisting or Promoting Prostitution","Missing","Not Hispanic or Latino","Female",""
"Assisting or Promoting Prostitution","Missing","Not Hispanic or Latino","Male",""
"Assisting or Promoting Prostitution","Missing","Not Hispanic or Latino","Missing",""
"Assisting or Promoting Prostitution","Missing","Unknown","Female",""
"Assisting or Promoting Prostitution","Missing","Unknown","Male",""
"Assisting or Promoting Prostitution","Missing","Unknown","Missing",""
"Assisting or Promoting Prostitution","Missing","Missing","Female",""
"Assisting or Promoting Prostitution","Missing","Missing","Male",""
"Assisting or Promoting Prostitution","Missing","Missing","Missing",""
"Purchasing Prostitution","White","Hispanic or Latino","Female",""
"Purchasing Prostitution","White","Hispanic or Latino","Male",""
"Purchasing Prostitution","White","Hispanic or Latino","Missing",""
"Purchasing Prostitution","White","Not Hispanic or Latino","Female","4"
"Purchasing Prostitution","White","Not Hispanic or Latino","Male","3"
"Purchasing Prostitution","White","Not Hispanic or Latino","Missing",""
"Purchasing Prostitution","White","Unknown","Female",""
"Purchasing Prostitution","White","Unknown","Male","1"
"Purchasing Prostitution","White","Unknown","Missing",""
"Purchasing Prostitution","White","Missing","Female",""
"Purchasing Prostitution","White","Missing","Male",""
"Purchasing Prostitution","White","Missing","Missing",""
"Purchasing Prostitution","Black or African American","Hispanic or Latino","Female",""
"Purchasing Prostitution","Black or African American","Hispanic or Latino","Male",""
"Purchasing Prostitution","Black or African American","Hispanic or Latino","Missing",""
"Purchasing Prostitution","Black or African American","Not Hispanic or Latino","Female",""
"Purchasing Prostitution","Black or African American","Not Hispanic or Latino","Male",""
"Purchasing Prostitution","Black or African American","Not Hispanic or Latino","Missing",""
"Purchasing Prostitution","Black or African American","Unknown","Female",""
"Purchasing Prostitution","Black or African American","Unknown","Male",""
"Purchasing Prostitution","Black or African American","Unknown","Missing",""
"Purchasing Prostitution","Black or African American","Missing","Female",""
"Purchasing Prostitution","Black or African American","Missing","Male",""
"Purchasing Prostitution","Black or African American","Missing","Missing",""
"Purchasing Prostitution","American Indian or Alaska Native","Hispanic or Latino","Female",""
"Purchasing Prostitution","American Indian or Alaska Native","Hispanic or Latino","Male",""
"Purchasing Prostitution","American Indian or Alaska Native","Hispanic or Latino","Missing",""
"Purchasing Prostitution","American Indian or Alaska Native","Not Hispanic or Latino","Female",""
"Purchasing Prostitution","American Indian or Alaska Native","Not Hispanic or Latino","Male",""
"Purchasing Prostitution","American Indian or Alaska Native","Not Hispanic or Latino","Missing",""
"Purchasing Prostitution","American Indian or Alaska Native","Unknown","Female",""
"Purchasing Prostitution","American Indian or Alaska Native","Unknown","Male",""
"Purchasing Prostitution","American Indian or Alaska Native","Unknown","Missing",""
"Purchasing Prostitution","American Indian or Alaska Native","Missing","Female",""
"Purchasing Prostitution","American Indian or Alaska Native","Missing","Male",""
"Purchasing Prostitution","American Indian or Alaska Native","Missing","Missing",""
"Purchasing Prostitution","Asian","Hispanic or Latino","Female",""
"Purchasing Prostitution","Asian","Hispanic or Latino","Male",""
"Purchasing Prostitution","Asian","Hispanic or Latino","Missing",""
"Purchasing Prostitution","Asian","Not Hispanic or Latino","Female",""
"Purchasing Prostitution","Asian","Not Hispanic or Latino","Male",""
"Purchasing Prostitution","Asian","Not Hispanic or Latino","Missing",""
"Purchasing Prostitution","Asian","Unknown","Female",""
"Purchasing Prostitution","Asian","Unknown","Male",""
"Purchasing Prostitution","Asian","Unknown","Missing",""
"Purchasing Prostitution","Asian","Missing","Female",""
"Purchasing Prostitution","Asian","Missing","Male",""
"Purchasing Prostitution","Asian","Missing","Missing",""
"Purchasing Prostitution","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Female",""
"Purchasing Prostitution","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Male",""
"Purchasing Prostitution","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Missing",""
"Purchasing Prostitution","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Female",""
"Purchasing Prostitution","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Male",""
"Purchasing Prostitution","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Missing",""
"Purchasing Prostitution","Native Hawaiian or Other Pacific Islander","Unknown","Female",""
"Purchasing Prostitution","Native Hawaiian or Other Pacific Islander","Unknown","Male",""
"Purchasing Prostitution","Native Hawaiian or Other Pacific Islander","Unknown","Missing",""
"Purchasing Prostitution","Native Hawaiian or Other Pacific Islander","Missing","Female",""
"Purchasing Prostitution","Native Hawaiian or Other Pacific Islander","Missing","Male",""
"Purchasing Prostitution","Native Hawaiian or Other Pacific Islander","Missing","Missing",""
"Purchasing Prostitution","Unknown","Hispanic or Latino","Female",""
"Purchasing Prostitution","Unknown","Hispanic or Latino","Male",""
"Purchasing Prostitution","Unknown","Hispanic or Latino","Missing",""
"Purchasing Prostitution","Unknown","Not Hispanic or Latino","Female",""
"Purchasing Prostitution","Unknown","Not Hispanic or Latino","Male",""
"Purchasing Prostitution","Unknown","Not Hispanic or Latino","Missing",""
"Purchasing Prostitution","Unknown","Unknown","Female",""
"Purchasing Prostitution","Unknown","Unknown","Male",""
"Purchasing Prostitution","Unknown","Unknown","Missing",""
"Purchasing Prostitution","Unknown","Missing","Female",""
"Purchasing Prostitution","Unknown","Missing","Male",""
"Purchasing Prostitution","Unknown","Missing","Missing",""
"Purchasing Prostitution","Missing","Hispanic or Latino","Female",""
"Purchasing Prostitution","Missing","Hispanic or Latino","Male",""
"Purchasing Prostitution","Missing","Hispanic or Latino","Missing",""
"Purchasing Prostitution","Missing","Not Hispanic or Latino","Female",""
"Purchasing Prostitution","Missing","Not Hispanic or Latino","Male",""
"Purchasing Prostitution","Missing","Not Hispanic or Latino","Missing",""
"Purchasing Prostitution","Missing","Unknown","Female",""
"Purchasing Prostitution","Missing","Unknown","Male",""
"Purchasing Prostitution","Missing","Unknown","Missing",""
"Purchasing Prostitution","Missing","Missing","Female",""
"Purchasing Prostitution","Missing","Missing","Male",""
"Purchasing Prostitution","Missing","Missing","Missing",""
"Weapon Law Violations","White","Hispanic or Latino","Female","15"
"Weapon Law Violations","White","Hispanic or Latino","Male","154"
"Weapon Law Violations","White","Hispanic or Latino","Missing",""
"Weapon Law Violations","White","Not Hispanic or Latino","Female","34"
"Weapon Law Violations","White","Not Hispanic or Latino","Male","351"
"Weapon Law Violations","White","Not Hispanic or Latino","Missing",""
"Weapon Law Violations","White","Unknown","Female","8"
"Weapon Law Violations","White","Unknown","Male","52"
"Weapon Law Violations","White","Unknown","Missing",""
"Weapon Law Violations","White","Missing","Female","2"
"Weapon Law Violations","White","Missing","Male","11"
"Weapon Law Violations","White","Missing","Missing",""
"Weapon Law Violations","Black or African American","Hispanic or Latino","Female","1"
"Weapon Law Violations","Black or African American","Hispanic or Latino","Male","18"
"Weapon Law Violations","Black or African American","Hispanic or Latino","Missing",""
"Weapon Law Violations","Black or African American","Not Hispanic or Latino","Female","12"
"Weapon Law Violations","Black or African American","Not Hispanic or Latino","Male","166"
"Weapon Law Violations","Black or African American","Not Hispanic or Latino","Missing",""
"Weapon Law Violations","Black or African American","Unknown","Female",""
"Weapon Law Violations","Black or African American","Unknown","Male","26"
"Weapon Law Violations","Black or African American","Unknown","Missing",""
"Weapon Law Violations","Black or African American","Missing","Female",""
"Weapon Law Violations","Black or African American","Missing","Male","1"
"Weapon Law Violations","Black or African American","Missing","Missing",""
"Weapon Law Violations","American Indian or Alaska Native","Hispanic or Latino","Female",""
"Weapon Law Violations","American Indian or Alaska Native","Hispanic or Latino","Male",""
"Weapon Law Violations","American Indian or Alaska Native","Hispanic or Latino","Missing",""
"Weapon Law Violations","American Indian or Alaska Native","Not Hispanic or Latino","Female",""
"Weapon Law Violations","American Indian or Alaska Native","Not Hispanic or Latino","Male",""
"Weapon Law Violations","American Indian or Alaska Native","Not Hispanic or Latino","Missing",""
"Weapon Law Violations","American Indian or Alaska Native","Unknown","Female",""
"Weapon Law Violations","American Indian or Alaska Native","Unknown","Male",""
"Weapon Law Violations","American Indian or Alaska Native","Unknown","Missing",""
"Weapon Law Violations","American Indian or Alaska Native","Missing","Female",""
"Weapon Law Violations","American Indian or Alaska Native","Missing","Male",""
"Weapon Law Violations","American Indian or Alaska Native","Missing","Missing",""
"Weapon Law Violations","Asian","Hispanic or Latino","Female",""
"Weapon Law Violations","Asian","Hispanic or Latino","Male","1"
"Weapon Law Violations","Asian","Hispanic or Latino","Missing",""
"Weapon Law Violations","Asian","Not Hispanic or Latino","Female",""
"Weapon Law Violations","Asian","Not Hispanic or Latino","Male","8"
"Weapon Law Violations","Asian","Not Hispanic or Latino","Missing",""
"Weapon Law Violations","Asian","Unknown","Female",""
"Weapon Law Violations","Asian","Unknown","Male","9"
"Weapon Law Violations","Asian","Unknown","Missing",""
"Weapon Law Violations","Asian","Missing","Female",""
"Weapon Law Violations","Asian","Missing","Male","2"
"Weapon Law Violations","Asian","Missing","Missing",""
"Weapon Law Violations","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Female",""
"Weapon Law Violations","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Male",""
"Weapon Law Violations","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Missing",""
"Weapon Law Violations","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Female",""
"Weapon Law Violations","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Male",""
"Weapon Law Violations","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Missing",""
"Weapon Law Violations","Native Hawaiian or Other Pacific Islander","Unknown","Female",""
"Weapon Law Violations","Native Hawaiian or Other Pacific Islander","Unknown","Male",""
"Weapon Law Violations","Native Hawaiian or Other Pacific Islander","Unknown","Missing",""
"Weapon Law Violations","Native Hawaiian or Other Pacific Islander","Missing","Female",""
"Weapon Law Violations","Native Hawaiian or Other Pacific Islander","Missing","Male",""
"Weapon Law Violations","Native Hawaiian or Other Pacific Islander","Missing","Missing",""
"Weapon Law Violations","Unknown","Hispanic or Latino","Female",""
"Weapon Law Violations","Unknown","Hispanic or Latino","Male","4"
"Weapon Law Violations","Unknown","Hispanic or Latino","Missing",""
"Weapon Law Violations","Unknown","Not Hispanic or Latino","Female",""
"Weapon Law Violations","Unknown","Not Hispanic or Latino","Male","5"
"Weapon Law Violations","Unknown","Not Hispanic or Latino","Missing",""
"Weapon Law Violations","Unknown","Unknown","Female","1"
"Weapon Law Violations","Unknown","Unknown","Male","18"
"Weapon Law Violations","Unknown","Unknown","Missing",""
"Weapon Law Violations","Unknown","Missing","Female",""
"Weapon Law Violations","Unknown","Missing","Male","1"
"Weapon Law Violations","Unknown","Missing","Missing",""
"Weapon Law Violations","Missing","Hispanic or Latino","Female",""
"Weapon Law Violations","Missing","Hispanic or Latino","Male",""
"Weapon Law Violations","Missing","Hispanic or Latino","Missing",""
"Weapon Law Violations","Missing","Not Hispanic or Latino","Female",""
"Weapon Law Violations","Missing","Not Hispanic or Latino","Male",""
"Weapon Law Violations","Missing","Not Hispanic or Latino","Missing",""
"Weapon Law Violations","Missing","Unknown","Female",""
"Weapon Law Violations","Missing","Unknown","Male",""
"Weapon Law Violations","Missing","Unknown","Missing",""
"Weapon Law Violations","Missing","Missing","Female",""
"Weapon Law Violations","Missing","Missing","Male",""
"Weapon Law Violations","Missing","Missing","Missing",""
"Animal Cruelty","White","Hispanic or Latino","Female",""
"Animal Cruelty","White","Hispanic or Latino","Male",""
"Animal Cruelty","White","Hispanic or Latino","Missing",""
"Animal Cruelty","White","Not Hispanic or Latino","Female",""
"Animal Cruelty","White","Not Hispanic or Latino","Male",""
"Animal Cruelty","White","Not Hispanic or Latino","Missing",""
"Animal Cruelty","White","Unknown","Female",""
"Animal Cruelty","White","Unknown","Male",""
"Animal Cruelty","White","Unknown","Missing",""
"Animal Cruelty","White","Missing","Female",""
"Animal Cruelty","White","Missing","Male",""
"Animal Cruelty","White","Missing","Missing",""
"Animal Cruelty","Black or African American","Hispanic or Latino","Female",""
"Animal Cruelty","Black or African American","Hispanic or Latino","Male",""
"Animal Cruelty","Black or African American","Hispanic or Latino","Missing",""
"Animal Cruelty","Black or African American","Not Hispanic or Latino","Female",""
"Animal Cruelty","Black or African American","Not Hispanic or Latino","Male",""
"Animal Cruelty","Black or African American","Not Hispanic or Latino","Missing",""
"Animal Cruelty","Black or African American","Unknown","Female",""
"Animal Cruelty","Black or African American","Unknown","Male",""
"Animal Cruelty","Black or African American","Unknown","Missing",""
"Animal Cruelty","Black or African American","Missing","Female",""
"Animal Cruelty","Black or African American","Missing","Male",""
"Animal Cruelty","Black or African American","Missing","Missing",""
"Animal Cruelty","American Indian or Alaska Native","Hispanic or Latino","Female",""
"Animal Cruelty","American Indian or Alaska Native","Hispanic or Latino","Male",""
"Animal Cruelty","American Indian or Alaska Native","Hispanic or Latino","Missing",""
"Animal Cruelty","American Indian or Alaska Native","Not Hispanic or Latino","Female",""
"Animal Cruelty","American Indian or Alaska Native","Not Hispanic or Latino","Male",""
"Animal Cruelty","American Indian or Alaska Native","Not Hispanic or Latino","Missing",""
"Animal Cruelty","American Indian or Alaska Native","Unknown","Female",""
"Animal Cruelty","American Indian or Alaska Native","Unknown","Male",""
"Animal Cruelty","American Indian or Alaska Native","Unknown","Missing",""
"Animal Cruelty","American Indian or Alaska Native","Missing","Female",""
"Animal Cruelty","American Indian or Alaska Native","Missing","Male",""
"Animal Cruelty","American Indian or Alaska Native","Missing","Missing",""
"Animal Cruelty","Asian","Hispanic or Latino","Female",""
"Animal Cruelty","Asian","Hispanic or Latino","Male",""
"Animal Cruelty","Asian","Hispanic or Latino","Missing",""
"Animal Cruelty","Asian","Not Hispanic or Latino","Female",""
"Animal Cruelty","Asian","Not Hispanic or Latino","Male",""
"Animal Cruelty","Asian","Not Hispanic or Latino","Missing",""
"Animal Cruelty","Asian","Unknown","Female",""
"Animal Cruelty","Asian","Unknown","Male",""
"Animal Cruelty","Asian","Unknown","Missing",""
"Animal Cruelty","Asian","Missing","Female",""
"Animal Cruelty","Asian","Missing","Male",""
"Animal Cruelty","Asian","Missing","Missing",""
"Animal Cruelty","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Female",""
"Animal Cruelty","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Male",""
"Animal Cruelty","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Missing",""
"Animal Cruelty","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Female",""
"Animal Cruelty","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Male",""
"Animal Cruelty","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Missing",""
"Animal Cruelty","Native Hawaiian or Other Pacific Islander","Unknown","Female",""
"Animal Cruelty","Native Hawaiian or Other Pacific Islander","Unknown","Male",""
"Animal Cruelty","Native Hawaiian or Other Pacific Islander","Unknown","Missing",""
"Animal Cruelty","Native Hawaiian or Other Pacific Islander","Missing","Female",""
"Animal Cruelty","Native Hawaiian or Other Pacific Islander","Missing","Male",""
"Animal Cruelty","Native Hawaiian or Other Pacific Islander","Missing","Missing",""
"Animal Cruelty","Unknown","Hispanic or Latino","Female",""
"Animal Cruelty","Unknown","Hispanic or Latino","Male",""
"Animal Cruelty","Unknown","Hispanic or Latino","Missing",""
"Animal Cruelty","Unknown","Not Hispanic or Latino","Female",""
"Animal Cruelty","Unknown","Not Hispanic or Latino","Male",""
"Animal Cruelty","Unknown","Not Hispanic or Latino","Missing",""
"Animal Cruelty","Unknown","Unknown","Female",""
"Animal Cruelty","Unknown","Unknown","Male",""
"Animal Cruelty","Unknown","Unknown","Missing",""
"Animal Cruelty","Unknown","Missing","Female",""
"Animal Cruelty","Unknown","Missing","Male",""
"Animal Cruelty","Unknown","Missing","Missing",""
"Animal Cruelty","Missing","Hispanic or Latino","Female",""
"Animal Cruelty","Missing","Hispanic or Latino","Male",""
"Animal Cruelty","Missing","Hispanic or Latino","Missing",""
"Animal Cruelty","Missing","Not Hispanic or Latino","Female",""
"Animal Cruelty","Missing","Not Hispanic or Latino","Male",""
"Animal Cruelty","Missing","Not Hispanic or Latino","Missing",""
"Animal Cruelty","Missing","Unknown","Female",""
"Animal Cruelty","Missing","Unknown","Male",""
"Animal Cruelty","Missing","Unknown","Missing",""
"Animal Cruelty","Missing","Missing","Female",""
"Animal Cruelty","Missing","Missing","Male",""
"Animal Cruelty","Missing","Missing","Missing",""
"Bad Checks","White","Hispanic or Latino","Female","1"
"Bad Checks","White","Hispanic or Latino","Male","1"
"Bad Checks","White","Hispanic or Latino","Missing",""
"Bad Checks","White","Not Hispanic or Latino","Female","10"
"Bad Checks","White","Not Hispanic or Latino","Male","16"
"Bad Checks","White","Not Hispanic or Latino","Missing",""
"Bad Checks","White","Unknown","Female","1"
"Bad Checks","White","Unknown","Male","2"
"Bad Checks","White","Unknown","Missing",""
"Bad Checks","White","Missing","Female",""
"Bad Checks","White","Missing","Male",""
"Bad Checks","White","Missing","Missing",""
"Bad Checks","Black or African American","Hispanic or Latino","Female",""
"Bad Checks","Black or African American","Hispanic or Latino","Male",""
"Bad Checks","Black or African American","Hispanic or Latino","Missing",""
"Bad Checks","Black or African American","Not Hispanic or Latino","Female","3"
"Bad Checks","Black or African American","Not Hispanic or Latino","Male","5"
"Bad Checks","Black or African American","Not Hispanic or Latino","Missing",""
"Bad Checks","Black or African American","Unknown","Female",""
"Bad Checks","Black or African American","Unknown","Male","2"
"Bad Checks","Black or African American","Unknown","Missing",""
"Bad Checks","Black or African American","Missing","Female",""
"Bad Checks","Black or African American","Missing","Male",""
"Bad Checks","Black or African American","Missing","Missing",""
"Bad Checks","American Indian or Alaska Native","Hispanic or Latino","Female",""
"Bad Checks","American Indian or Alaska Native","Hispanic or Latino","Male",""
"Bad Checks","American Indian or Alaska Native","Hispanic or Latino","Missing",""
"Bad Checks","American Indian or Alaska Native","Not Hispanic or Latino","Female",""
"Bad Checks","American Indian or Alaska Native","Not Hispanic or Latino","Male",""
"Bad Checks","American Indian or Alaska Native","Not Hispanic or Latino","Missing",""
"Bad Checks","American Indian or Alaska Native","Unknown","Female",""
"Bad Checks","American Indian or Alaska Native","Unknown","Male",""
"Bad Checks","American Indian or Alaska Native","Unknown","Missing",""
"Bad Checks","American Indian or Alaska Native","Missing","Female",""
"Bad Checks","American Indian or Alaska Native","Missing","Male",""
"Bad Checks","American Indian or Alaska Native","Missing","Missing",""
"Bad Checks","Asian","Hispanic or Latino","Female",""
"Bad Checks","Asian","Hispanic or Latino","Male",""
"Bad Checks","Asian","Hispanic or Latino","Missing",""
"Bad Checks","Asian","Not Hispanic or Latino","Female",""
"Bad Checks","Asian","Not Hispanic or Latino","Male","2"
"Bad Checks","Asian","Not Hispanic or Latino","Missing",""
"Bad Checks","Asian","Unknown","Female",""
"Bad Checks","Asian","Unknown","Male",""
"Bad Checks","Asian","Unknown","Missing",""
"Bad Checks","Asian","Missing","Female",""
"Bad Checks","Asian","Missing","Male",""
"Bad Checks","Asian","Missing","Missing",""
"Bad Checks","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Female",""
"Bad Checks","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Male",""
"Bad Checks","Native Hawaiian or Other Pacific Islander","Hispanic or Latino","Missing",""
"Bad Checks","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Female",""
"Bad Checks","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Male",""
"Bad Checks","Native Hawaiian or Other Pacific Islander","Not Hispanic or Latino","Missing",""
"Bad Checks","Native Hawaiian or Other Pacific Islander","Unknown","Female",""
"Bad Checks","Native Hawaiian or Other Pacific Islander","Unknown","Male",""
"Bad Checks","Native Hawaiian or Other Pacific Islander","Unknown","Missing",""
"Bad Checks","Native Hawaiian or Other Pacific Islander","Missing","Female",""
"Bad Checks","Native Hawaiian or Other Pacific Islander","Missing","Male",""
"Bad Checks","Native Hawaiian or Other Pacific Islander","Missing","Missing",""
"Bad Checks","Unknown","Hispanic or Latino","Female",""
